Time,Cycle, address, Tobject, Tambient, jumpvalue
17:56:34,246,91,27.89,30.89
17:56:39,247,91,27.93,30.89
17:56:44,248,91,27.89,30.89
17:56:50,249,91,27.89,30.93
17:56:55,250,91,27.93,30.89
17:57:00,251,91,27.89,30.89
17:57:05,252,91,27.89,30.89
17:57:10,253,91,27.89,30.89
17:57:15,254,91,27.89,30.93
17:57:21,255,91,27.89,30.89
17:57:26,256,91,27.89,30.89
17:57:31,257,91,27.89,30.89
17:57:36,258,91,27.89,30.89
17:57:41,259,91,27.85,30.89
17:57:46,260,91,27.89,30.89
17:57:51,261,91,27.89,30.89
17:57:56,262,91,27.89,30.85
17:58:01,263,91,27.85,30.85
17:58:06,264,91,27.85,30.85
17:58:11,265,91,27.85,30.85
17:58:17,266,91,27.71,30.85
17:58:22,267,91,27.75,30.77
17:58:27,268,91,27.81,30.73
17:58:32,269,91,27.85,30.73
17:58:37,270,91,27.81,30.77
17:58:42,271,91,27.81,30.67
17:58:47,272,91,27.67,30.67
17:58:52,273,91,27.75,30.67
17:58:57,274,91,27.89,30.73
17:59:02,275,91,27.85,30.73
17:59:07,276,91,27.85,30.73
17:59:12,277,91,27.89,30.73
17:59:17,278,91,27.89,30.73
17:59:22,279,91,27.93,30.73
17:59:27,280,91,27.99,30.77
17:59:32,281,91,27.99,30.77
17:59:38,282,91,27.99,30.81
17:59:43,283,91,27.93,30.77
17:59:48,284,91,27.93,30.81
17:59:53,285,91,27.99,30.81
17:59:58,286,91,27.99,30.85
18:00:03,287,91,27.99,30.89
18:00:08,288,91,28.03,30.89
18:00:13,289,91,28.07,30.89
18:00:18,290,91,28.03,30.93
18:00:23,291,91,28.03,30.93
18:00:28,292,91,28.07,30.99
18:00:33,293,91,28.03,30.99
18:00:38,294,91,28.07,30.99
18:00:43,295,91,28.07,30.99
18:00:48,296,91,28.07,31.03
18:00:53,297,91,28.07,30.99
18:00:59,298,91,28.11,31.03
18:01:04,299,91,28.11,31.03
18:01:09,300,91,28.11,31.03
